#Parameters = {d=1; g=0.5; h=2.4; l=6; m=3; p=0.5; phi=0; s=0.9; t=0.035; theta=0; w=7}
#"Frequency / GHz"	"SZmax(1),Zmax(1) (s=0.9) [Magnitude]"
#--------------------------------------------------------
2.6300000000000	-0.010640043937975
2.6400000000000	-0.010800405334024
2.6500000000000	-0.010963243138262
2.6600000000000	-0.011128595975015
2.6700000000000	-0.011296503540254
2.6800000000000	-0.011467006625169
2.6900000000000	-0.011640147140712
2.7000000000000	-0.011815968142839
2.7100000000000	-0.011994513858452
2.7200000000000	-0.012175829712272
2.7300000000000	-0.012359962354490
2.7400000000000	-0.012546959689286
2.7500000000000	-0.012736870904259
2.7600000000000	-0.012929746500802
2.7700000000000	-0.013125638325448
2.7800000000000	-0.013324599602097
2.7900000000000	-0.013526684965444
2.8000000000000	-0.013731950495342
2.8100000000000	-0.013940453752271
2.8200000000000	-0.014152253813956
2.8300000000000	-0.014367411313187
2.8400000000000	-0.014585988476826
2.8500000000000	-0.014808049166024
2.8600000000000	-0.015033658917791
2.8700000000000	-0.015262884987893
2.8800000000000	-0.015495796395063
2.8900000000000	-0.015732463966800
2.9000000000000	-0.015972960386478
2.9100000000000	-0.016217360242105
2.9200000000000	-0.016465740076619
2.9300000000000	-0.016718178439855
2.9400000000000	-0.016974755942203
2.9500000000000	-0.017235555310011
2.9600000000000	-0.017500661442846
2.9700000000000	-0.017770161472634
2.9800000000000	-0.018044144824747
2.9900000000000	-0.018322703281124
3.0000000000000	-0.018605931045507
3.0100000000000	-0.018893924810827
3.0200000000000	-0.019186783828886
3.0300000000000	-0.019484609982340
3.0400000000000	-0.019787507859117
3.0500000000000	-0.020095584829373
3.0600000000000	-0.020408951125021
3.0700000000000	-0.020727719921984
3.0800000000000	-0.021052007425227
3.0900000000000	-0.021381932956755
3.1000000000000	-0.021717619046519
3.1100000000000	-0.022059191526574
3.1200000000000	-0.022406779628408
3.1300000000000	-0.022760516083662
3.1400000000000	-0.023120537228337
3.1500000000000	-0.023486983110647
3.1600000000000	-0.023859997602651
3.1700000000000	-0.024239728515756
3.1800000000000	-0.024626327720330
3.1900000000000	-0.025019951269558
3.2000000000000	-0.025420759527565
3.2100000000000	-0.025828917302265
3.2200000000000	-0.026244593982826
3.2300000000000	-0.026667963682092
3.2400000000000	-0.027099205384140
3.2500000000000	-0.027538503097117
3.2600000000000	-0.027986046011662
3.2700000000000	-0.028442028665029
3.2800000000000	-0.028906651111196
3.2900000000000	-0.029380119097255
3.3000000000000	-0.029862644246198
3.3100000000000	-0.030354444246487
3.3200000000000	-0.030855743048619
3.3300000000000	-0.031366771068963
3.3400000000000	-0.031887765401300
3.3500000000000	-0.032418970036086
3.3600000000000	-0.032960636088133
3.3700000000000	-0.033513022032811
3.3800000000000	-0.034076393951085
3.3900000000000	-0.034651025784041
3.4000000000000	-0.035237199596932
3.4100000000000	-0.035835205853548
3.4200000000000	-0.036445343700858
3.4300000000000	-0.037067921264903
3.4400000000000	-0.037703255958019
3.4500000000000	-0.038351674797957
3.4600000000000	-0.039013514739652
3.4700000000000	-0.039689123019791
3.4800000000000	-0.040378857515089
3.4900000000000	-0.041083087114738
3.5000000000000	-0.041802192107548
3.5100000000000	-0.042536564584560
3.5200000000000	-0.043286608857824
3.5300000000000	-0.044052741896008
3.5400000000000	-0.044835393777563
3.5500000000000	-0.045635008162202
3.5600000000000	-0.046452042781830
3.5700000000000	-0.047286969951131
3.5800000000000	-0.048140277099603
3.5900000000000	-0.049012467325141
3.6000000000000	-0.049904059970870
3.6100000000000	-0.050815591225699
3.6200000000000	-0.051747614750225
3.6300000000000	-0.052700702328801
3.6400000000000	-0.053675444549061
3.6500000000000	-0.054672451510308
3.6600000000000	-0.055692353562056
3.6700000000000	-0.056735802074065
3.6800000000000	-0.057803470239449
3.6900000000000	-0.058896053912536
3.7000000000000	-0.060014272482845
3.7100000000000	-0.061158869787341
3.7200000000000	-0.062330615062312
3.7300000000000	-0.063530303937308
3.7400000000000	-0.064758759472797
3.7500000000000	-0.066016833243914
3.7600000000000	-0.067305406472401
3.7700000000000	-0.068625391209416
3.7800000000000	-0.069977731571204
3.7900000000000	-0.071363405030959
3.8000000000000	-0.072783423769185
3.8100000000000	-0.074238836085502
3.8200000000000	-0.075730727875509
3.8300000000000	-0.077260224175386
3.8400000000000	-0.078828490778190
3.8500000000000	-0.080436735925106
3.8600000000000	-0.082086212075992
3.8700000000000	-0.083778217762924
3.8800000000000	-0.085514099531242
3.8900000000000	-0.087295253972661
3.9000000000000	-0.089123129855434
3.9100000000000	-0.090999230356275
3.9200000000000	-0.092925115400067
3.9300000000000	-0.094902404112459
3.9400000000000	-0.096932777391964
3.9500000000000	-0.099017980607605
3.9600000000000	-0.10115982642916
3.9700000000000	-0.10336019779707
3.9800000000000	-0.10562105103975
3.9900000000000	-0.10794441914626
4.0000000000000	-0.11033241520327
4.0100000000000	-0.11278723600480
4.0200000000000	-0.11531116584512
4.0300000000000	-0.11790658050450
4.0400000000000	-0.12057595143895
4.0500000000000	-0.12332185018548
4.0600000000000	-0.12614695299493
4.0700000000000	-0.12905404570573
4.0800000000000	-0.13204602887206
4.0900000000000	-0.13512592316132
4.1000000000000	-0.13829687503644
4.1100000000000	-0.14156216273975
4.1200000000000	-0.14492520259570
4.1300000000000	-0.14838955565180
4.1400000000000	-0.15195893467704
4.1500000000000	-0.15563721153972
4.1600000000000	-0.15942842498687
4.1700000000000	-0.16333678884938
4.1800000000000	-0.16736670069879
4.1900000000000	-0.17152275098270
4.2000000000000	-0.17580973266818
4.2100000000000	-0.18023265142404
4.2200000000000	-0.18479673637510
4.2300000000000	-0.18950745146373
4.2400000000000	-0.19437050745629
4.2500000000000	-0.19939187463449
4.2600000000000	-0.20457779621455
4.2700000000000	-0.20993480253985
4.2800000000000	-0.21546972609569
4.2900000000000	-0.22118971739847
4.3000000000000	-0.22710226181445
4.3100000000000	-0.23321519736792
4.3200000000000	-0.23953673360180
4.3300000000000	-0.24607547155855
4.3400000000000	-0.25284042495381
4.3500000000000	-0.25984104261998
4.3600000000000	-0.26708723230248
4.3700000000000	-0.27458938589713
4.3800000000000	-0.28235840622287
4.3900000000000	-0.29040573543114
4.4000000000000	-0.29874338515961
4.4100000000000	-0.30738396854604
4.4200000000000	-0.31634073422550
4.4300000000000	-0.32562760244324
4.4400000000000	-0.33525920342432
4.4500000000000	-0.34525091815110
4.4600000000000	-0.35561892171026
4.4700000000000	-0.36638022938182
4.4800000000000	-0.37755274565518
4.4900000000000	-0.38915531636946
4.5000000000000	-0.40120778418937
4.5100000000000	-0.41373104764218
4.5200000000000	-0.42674712395702
4.5300000000000	-0.44027921596405
4.5400000000000	-0.45435178332865
4.5500000000000	-0.46899061841448
4.5600000000000	-0.48422292708890
4.5700000000000	-0.50007741480533
4.5800000000000	-0.51658437831926
4.5900000000000	-0.53377580341812
4.6000000000000	-0.55168546907016
4.6100000000000	-0.57034905842326
4.6200000000000	-0.58980427711256
4.6300000000000	-0.61009097936433
4.6400000000000	-0.63125130241374
4.6500000000000	-0.65332980978606
4.6600000000000	-0.67637364402356
4.6700000000000	-0.70043268947441
4.6800000000000	-0.72555974579583
4.6900000000000	-0.75181071285979
4.7000000000000	-0.77924478778751
4.7100000000000	-0.80792467487728
4.7200000000000	-0.83791680922968
4.7300000000000	-0.86929159491343
4.7400000000000	-0.90212365855614
4.7500000000000	-0.93649211928347
4.7600000000000	-0.97248087597113
4.7700000000000	-1.0101789128134
4.7800000000000	-1.0496806242512
4.7900000000000	-1.0910861603412
4.8000000000000	-1.1345017936840
4.8100000000000	-1.1800403090676
4.8200000000000	-1.2278214170156
4.8300000000000	-1.2779721924661
4.8400000000000	-1.3306275398413
4.8500000000000	-1.3859306858031
4.8600000000000	-1.4440337010293
4.8700000000000	-1.5050980523850
4.8800000000000	-1.5692951869156
4.8900000000000	-1.6368071491462
4.9000000000000	-1.7078272332503
4.9100000000000	-1.7825606717498
4.9200000000000	-1.8612253625386
4.9300000000000	-1.9440526361966
4.9400000000000	-2.0312880657878
4.9500000000000	-2.1231923216381
4.9600000000000	-2.2200420739798
4.9700000000000	-2.3221309468592
4.9800000000000	-2.4297705273512
4.9900000000000	-2.5432914349570
5.0000000000000	-2.6630444570940
5.0100000000000	-2.7894017578828
5.0200000000000	-2.9227581690211
5.0300000000000	-3.0635325734625
5.0400000000000	-3.2121693949303
5.0500000000000	-3.3691402090249
5.0600000000000	-3.5349454948558
5.0700000000000	-3.7101165497349
5.0800000000000	-3.8952175934634
5.0900000000000	-4.0908480930063
5.1000000000000	-4.2976453426543
5.1100000000000	-4.5162873387055
5.1200000000000	-4.7474959906072
5.1300000000000	-4.9920407112757
5.1400000000000	-5.2507424262552
5.1500000000000	-5.5244780317545
5.1600000000000	-5.8141853111575
5.1700000000000	-6.1208682816466
5.1800000000000	-6.4456028765789
5.1900000000000	-6.7895427586067
5.2000000000000	-7.1539248768827
5.2100000000000	-7.5400740870514
5.2200000000000	-7.9494056778217
5.2300000000000	-8.3834238845086
5.2400000000000	-8.8437132433551
5.2500000000000	-9.3319176687220
5.2600000000000	-9.8496989651048
5.2700000000000	-10.398661397472
5.2800000000000	-10.980220822979
5.2900000000000	-11.595384103719
5.3000000000000	-12.244384959653
5.3100000000000	-12.926094173060
5.3200000000000	-13.637086128256
5.3300000000000	-14.370212024152
5.3400000000000	-15.112545308773
5.3500000000000	-15.842737278668
5.3600000000000	-16.528362301913
5.3700000000000	-17.124955785954
5.3800000000000	-17.579811412230
5.3900000000000	-17.843292770463
5.4000000000000	-17.885600276463
5.4100000000000	-17.709448401341
5.4200000000000	-17.348755585796
5.4300000000000	-16.854452182653
5.4400000000000	-16.278138676174
5.4500000000000	-15.662076777952
5.4600000000000	-15.036426558861
5.4700000000000	-14.420672478685
5.4800000000000	-13.826358545893
5.4900000000000	-13.259655670472
5.5000000000000	-12.723308356054
5.5100000000000	-12.217970001482
5.5200000000000	-11.743070525046
5.5300000000000	-11.297362220998
5.5400000000000	-10.879255643627
5.5500000000000	-10.487022294016
5.5600000000000	-10.118914151695
5.5700000000000	-9.7732318177717
5.5800000000000	-9.4483611674731
5.5900000000000	-9.1427908944024
5.6000000000000	-8.8551186263457
5.6100000000000	-8.5840503644189
5.6200000000000	-8.3283961760934
5.6300000000000	-8.0870639390580
5.6400000000000	-7.8590522265714
5.6500000000000	-7.6434429847023
5.6600000000000	-7.4393943777757
5.6700000000000	-7.2461340083673
5.6800000000000	-7.0629526136100
5.6900000000000	-6.8891982761230
5.7000000000000	-6.7242711502812
5.7100000000000	-6.5676186831580
5.7200000000000	-6.4187312981870
5.7300000000000	-6.2771385045142
5.7400000000000	-6.1424053936956
5.7500000000000	-6.0141294862678
5.7600000000000	-5.8919378928099
5.7700000000000	-5.7754847568042
5.7800000000000	-5.6644489495193
5.7900000000000	-5.5585319900548
5.8000000000000	-5.4574561664802
5.8100000000000	-5.3609628365927
5.8200000000000	-5.2688108891967
5.8300000000000	-5.1807753489403
5.8400000000000	-5.0966461096670
5.8500000000000	-5.0162267829383
5.8600000000000	-4.9393336498973
5.8700000000000	-4.8657947059721
5.8800000000000	-4.7954487890997
5.8900000000000	-4.7281447831835
5.9000000000000	-4.6637408894144
5.9100000000000	-4.6021039588885
5.9200000000000	-4.5431088806664
5.9300000000000	-4.4866380200416
5.9400000000000	-4.4325807023432
5.9500000000000	-4.3808327380820
5.9600000000000	-4.3312959856852
5.9700000000000	-4.2838779484454
5.9800000000000	-4.2384914026514
5.9900000000000	-4.1950540541686
6.0000000000000	-4.1534882210077
6.0100000000000	-4.1137205396569
6.0200000000000	-4.0756816931690
6.0300000000000	-4.0393061591836
6.0400000000000	-4.0045319762364
6.0500000000000	-3.9713005268595
6.0600000000000	-3.9395563361152
6.0700000000000	-3.9092468843272
6.0800000000000	-3.8803224328845
6.0900000000000	-3.8527358620945
6.1000000000000	-3.8264425201485
6.1100000000000	-3.8014000823484
6.1200000000000	-3.7775684198114
6.1300000000000	-3.7549094769411
6.1400000000000	-3.7333871570106
6.1500000000000	-3.7129672152575
6.1600000000000	-3.6936171589417
6.1700000000000	-3.6753061538618
6.1800000000000	-3.6580049368648
6.1900000000000	-3.6416857339237
6.2000000000000	-3.6263221833901
6.2100000000000	-3.6118892640594
6.2200000000000	-3.5983632277161
6.2300000000000	-3.5857215358516
6.2400000000000	-3.5739428002693
6.2500000000000	-3.5630067273168
6.2600000000000	-3.5528940655012
6.2700000000000	-3.5435865562637
6.2800000000000	-3.5350668877059
6.2900000000000	-3.5273186510758
6.3000000000000	-3.5203262998353
6.3100000000000	-3.5140751111434
6.3200000000000	-3.5085511496027
6.3300000000000	-3.5037412331260
6.3400000000000	-3.4996329007919
6.3500000000000	-3.4962143825652
6.3600000000000	-3.4934745707690
6.3700000000000	-3.4914029932020
6.3800000000000	-3.4899897878012
6.3900000000000	-3.4892256787593
6.4000000000000	-3.4891019540094
6.4100000000000	-3.4896104439989
6.4200000000000	-3.4907435016756
6.4300000000000	-3.4924939836185
6.4400000000000	-3.4948552322476
6.4500000000000	-3.4978210590514
6.4600000000000	-3.5013857287763
6.4700000000000	-3.5055439445244
6.4800000000000	-3.5102908337113
6.4900000000000	-3.5156219348355
6.5000000000000	-3.5215331850183
6.5100000000000	-3.5280209082730
6.5200000000000	-3.5350818044645
6.5300000000000	-3.5427129389254
6.5400000000000	-3.5509117326949
6.5500000000000	-3.5596759533483
6.5600000000000	-3.5690037063898
6.5700000000000	-3.5788934271803
6.5800000000000	-3.5893438733746
6.5900000000000	-3.6003541178445
6.6000000000000	-3.6119235420653
6.6100000000000	-3.6240518299448
6.6200000000000	-3.6367389620747
6.6300000000000	-3.6499852103870
6.6400000000000	-3.6637911331968
6.6500000000000	-3.6781575706171
6.6600000000000	-3.6930856403295
6.6700000000000	-3.7085767336960
6.6800000000000	-3.7246325122016
6.6900000000000	-3.7412549042117
6.7000000000000	-3.7584461020367
6.7100000000000	-3.7762085592897
6.7200000000000	-3.7945449885306
6.7300000000000	-3.8134583591847
6.7400000000000	-3.8329518957303
6.7500000000000	-3.8530290761444
6.7600000000000	-3.8736936306015
6.7700000000000	-3.8949495404192
6.7800000000000	-3.9168010372422
6.7900000000000	-3.9392526024621
6.8000000000000	-3.9623089668666
6.8100000000000	-3.9859751105139
6.8200000000000	-4.0102562628291
6.8300000000000	-4.0351579029180
6.8400000000000	-4.0606857600979
6.8500000000000	-4.0868458146392
6.8600000000000	-4.1136442987205
6.8700000000000	-4.1410876975917
6.8800000000000	-4.1691827509467
6.8900000000000	-4.1979364545044
6.9000000000000	-4.2273560617979
6.9100000000000	-4.2574490861721
6.9200000000000	-4.2882233029921
6.9300000000000	-4.3196867520609
6.9400000000000	-4.3518477402521
6.9500000000000	-4.3847148443565
6.9600000000000	-4.4182969141476
6.9700000000000	-4.4526030756688
6.9800000000000	-4.4876427347463
6.9900000000000	-4.5234255807319
7.0000000000000	-4.5599615904815
7.0100000000000	-4.5972610325741
7.0200000000000	-4.6353344717792
7.0300000000000	-4.6741927737767
7.0400000000000	-4.7138471101408
7.0500000000000	-4.7543089635926
7.0600000000000	-4.7955901335334
7.0700000000000	-4.8377027418663
7.0800000000000	-4.8806592391185
7.0900000000000	-4.9244724108759
7.1000000000000	-4.9691553845408
7.1100000000000	-5.0147216364285
7.1200000000000	-5.0611849992159
7.1300000000000	-5.1085596697581
7.1400000000000	-5.1568602172908
7.1500000000000	-5.2061015920349
7.1600000000000	-5.2562991342239
7.1700000000000	-5.3074685835752
7.1800000000000	-5.3596260892265
7.1900000000000	-5.4127882201622
7.2000000000000	-5.4669719761552
7.2100000000000	-5.5221947992514
7.2200000000000	-5.5784745858262
7.2300000000000	-5.6358296992454
7.2400000000000	-5.6942789831629
7.2500000000000	-5.7538417754921
7.2600000000000	-5.8145379230902
7.2700000000000	-5.8763877971948
7.2800000000000	-5.9394123096600
7.2900000000000	-6.0036329300363
7.3000000000000	-6.0690717035477
7.3100000000000	-6.1357512700191
7.3200000000000	-6.2036948838126
7.3300000000000	-6.2729264348347
7.3400000000000	-6.3434704706823
7.3500000000000	-6.4153522199987
7.3600000000000	-6.4885976171162
7.3700000000000	-6.5632333280685
7.3800000000000	-6.6392867780614
7.3900000000000	-6.7167861804960
7.4000000000000	-6.7957605676478
7.4100000000000	-6.8762398231100
7.4200000000000	-6.9582547161197
7.4300000000000	-7.0418369378932
7.4400000000000	-7.1270191401066
7.4500000000000	-7.2138349756673
7.4600000000000	-7.3023191419359
7.4700000000000	-7.3925074265658
7.4800000000000	-7.4844367561449
7.4900000000000	-7.5781452478349
7.5000000000000	-7.6736722642215
7.5100000000000	-7.7710584716035
7.5200000000000	-7.8703459019679
7.5300000000000	-7.9715780189170
7.5400000000000	-8.0747997878353
7.5500000000000	-8.1800577506072
7.5600000000000	-8.2874001052199
7.5700000000000	-8.3968767906149
7.5800000000000	-8.5085395771800
7.5900000000000	-8.6224421633059
7.6000000000000	-8.7386402784649
7.6100000000000	-8.8571917933085
7.6200000000000	-8.9781568373198
7.6300000000000	-9.1015979246008
7.6400000000000	-9.2275800884226
7.6500000000000	-9.3561710252160
7.6600000000000	-9.4874412487361
7.6700000000000	-9.6214642551932
7.6800000000000	-9.7583167002045
7.6900000000000	-9.8980785884871
7.7000000000000	-10.040833477286
7.7100000000000	-10.186668694603
7.7200000000000	-10.335675573366
7.7300000000000	-10.487949702770
7.7400000000000	-10.643591198080
7.7500000000000	-10.802704990287
7.7600000000000	-10.965401137072
7.7700000000000	-11.131795156594
7.7800000000000	-11.302008385693
7.7900000000000	-11.476168364117
7.8000000000000	-11.654409246397
7.8100000000000	-11.836872242969
7.8200000000000	-12.023706092030
7.8300000000000	-12.215067563483
7.8400000000000	-12.411121996002
7.8500000000000	-12.612043867876
7.8600000000000	-12.818017401621
7.8700000000000	-13.029237201493
7.8800000000000	-13.245908921756
7.8900000000000	-13.468249961843
7.9000000000000	-13.696490182148
7.9100000000000	-13.930872630930
7.9200000000000	-14.171654268400
7.9300000000000	-14.419106668060
7.9400000000000	-14.673516667270
7.9500000000000	-14.935186928110
7.9600000000000	-15.204436354895
7.9700000000000	-15.481600294806
7.9800000000000	-15.767030421411
7.9900000000000	-16.061094164654
8.0000000000000	-16.364173502214
8.0100000000000	-16.676662861265
8.0200000000000	-16.998965790800
8.0300000000000	-17.331489944703
8.0400000000000	-17.674639754065
8.0500000000000	-18.028805949974
8.0600000000000	-18.394350807409
8.0700000000000	-18.771587595454
8.0800000000000	-19.160752213894
8.0900000000000	-19.561964347341
8.1000000000000	-19.975174659564
8.1100000000000	-20.400093594503
8.1200000000000	-20.836096321198
8.1300000000000	-21.282097463296
8.1400000000000	-21.736388941348
8.1500000000000	-22.196435406953
8.1600000000000	-22.658625908801
8.1700000000000	-23.117990032749
8.1800000000000	-23.567905024039
8.1900000000000	-23.999850290601
8.2000000000000	-24.403306798473
8.2100000000000	-24.765941386041
8.2200000000000	-25.074233348780
8.2300000000000	-25.314649001207
8.2400000000000	-25.475310413553
8.2500000000000	-25.547854674300
8.2600000000000	-25.528959165682
8.2700000000000	-25.420996122828
8.2800000000000	-25.231561591055
8.2900000000000	-24.972063602260
8.3000000000000	-24.655878622903
8.3100000000000	-24.296622023728
8.3200000000000	-23.906880289803
8.3300000000000	-23.497496490526
8.3400000000000	-23.077322088895
8.3500000000000	-22.653280280395
8.3600000000000	-22.230595120674
8.3700000000000	-21.813081372499
8.3800000000000	-21.403432412631
8.3900000000000	-21.003475517274
8.4000000000000	-20.614383903321
8.4100000000000	-20.236845726829
8.4200000000000	-19.871195123172
8.4300000000000	-19.517511901536
8.4400000000000	-19.175696364315
8.4500000000000	-18.845524883213
8.4600000000000	-18.526690837674
8.4700000000000	-18.218834544927
8.4800000000000	-17.921564975622
8.4900000000000	-17.634475373773
8.5000000000000	-17.357154371991
8.5100000000000	-17.089193789081
8.5200000000000	-16.830193992153
8.5300000000000	-16.579767477067
8.5400000000000	-16.337541151062
8.5500000000000	-16.103157675208
8.5600000000000	-15.876276130851
8.5700000000000	-15.656572204908
8.5800000000000	-15.443738037669
8.5900000000000	-15.237481838708
8.6000000000000	-15.037527348389
8.6100000000000	-14.843613201581
8.6200000000000	-14.655492234686
8.6300000000000	-14.472930765645
8.6400000000000	-14.295707868032
8.6500000000000	-14.123614654072
8.6600000000000	-13.956453576765
8.6700000000000	-13.794037757841
8.6800000000000	-13.636190345788
8.6900000000000	-13.482743906344
8.7000000000000	-13.333539846508
8.7100000000000	-13.188427872222
8.7200000000000	-13.047265479156
8.7300000000000	-12.909917475622
8.7400000000000	-12.776255536332
8.7500000000000	-12.646157785500
8.7600000000000	-12.519508407749
8.7700000000000	-12.396197285175
8.7800000000000	-12.276119658979
8.7900000000000	-12.159175814069
8.8000000000000	-12.045270785119
8.8100000000000	-11.934314082608
8.8200000000000	-11.826219437473
8.8300000000000	-11.720904563041
8.8400000000000	-11.618290933035
8.8500000000000	-11.518303574493
8.8600000000000	-11.420870874533
8.8700000000000	-11.325924399958
8.8800000000000	-11.233398728794
8.8900000000000	-11.143231292887
8.9000000000000	-11.055362230763
8.9100000000000	-10.969734250034
8.9200000000000	-10.886292498647
8.9300000000000	-10.804984444370
8.9400000000000	-10.725759761912
8.9500000000000	-10.648570227161
8.9600000000000	-10.573369618033
8.9700000000000	-10.500113621480
8.9800000000000	-10.428759746228
8.9900000000000	-10.359267240868
9.0000000000000	-10.291597016921
9.0100000000000	-10.225711576562
9.0200000000000	-10.161574944688
9.0300000000000	-10.099152605032
9.0400000000000	-10.038411440090
9.0500000000000	-9.9793196745884
9.0600000000000	-9.9218468222802
9.0700000000000	-9.8659636358592
9.0800000000000	-9.8116420597999
9.0900000000000	-9.7588551859414
9.1000000000000	-9.7075772116519
9.1100000000000	-9.6577834004187
9.1200000000000	-9.6094500447221
9.1300000000000	-9.5625544310604
9.1400000000000	-9.5170748070039
9.1500000000000	-9.4729903501642
9.1600000000000	-9.4302811389724
9.1700000000000	-9.3889281251701
9.1800000000000	-9.3489131079206
9.1900000000000	-9.3102187094572
9.2000000000000	-9.2728283521901
9.2100000000000	-9.2367262371987
9.2200000000000	-9.2018973240442
9.2300000000000	-9.1683273118370
9.2400000000000	-9.1360026215046
9.2500000000000	-9.1049103792037
9.2600000000000	-9.0750384008290
9.2700000000000	-9.0463751775725
9.2800000000000	-9.0189098624908
9.2900000000000	-8.9926322580425
9.3000000000000	-8.9675328045585
9.3100000000000	-8.9436025696147
9.3200000000000	-8.9208332382753
9.3300000000000	-8.8992171041805
9.3400000000000	-8.8787470614532
9.3500000000000	-8.8594165974027
9.3600000000000	-8.8412197860059
9.3700000000000	-8.8241512821466
9.3800000000000	-8.8082063165987
9.3900000000000	-8.7933806917388
9.4000000000000	-8.7796707779764
9.4100000000000	-8.7670735108922
9.4200000000000	-8.7555863890763
9.4300000000000	-8.7452074726596
9.4400000000000	-8.7359353825354
9.4500000000000	-8.7277693002668
9.4600000000000	-8.7207089686803
9.4700000000000	-8.7147546931458
9.4800000000000	-8.7099073435461
9.4900000000000	-8.7061683569394
9.5000000000000	-8.7035397409218
9.5100000000000	-8.7020240776971
9.5200000000000	-8.7016245288631
9.5300000000000	-8.7023448409280
9.5400000000000	-8.7041893515665
9.5500000000000	-8.7071629966353
9.5600000000000	-8.7112713179622
9.5700000000000	-8.7165204719289
9.5800000000000	-8.7229172388699
9.5900000000000	-8.7304690333113
9.6000000000000	-8.7391839150734
9.6100000000000	-8.7490706012693
9.6200000000000	-8.7601384792276
9.6300000000000	-8.7723976203750
9.6400000000000	-8.7858587951140
9.6500000000000	-8.8005334887375
9.6600000000000	-8.8164339184214
9.6700000000000	-8.8335730513430
9.6800000000000	-8.8519646239737
9.6900000000000	-8.8716231626024
9.7000000000000	-8.8925640051447
9.7100000000000	-8.9148033243029
9.7200000000000	-8.9383581521414
9.7300000000000	-8.9632464061525
9.7400000000000	-8.9894869168872
9.7500000000000	-9.0170994572363
9.7600000000000	-9.0461047734503
9.7700000000000	-9.0765246179941
9.7800000000000	-9.1083817843401
9.7900000000000	-9.1417001438103
9.8000000000000	-9.1765046845861
9.8100000000000	-9.2128215530143
9.8200000000000	-9.2506780973461
9.8300000000000	-9.2901029140573
9.8400000000000	-9.3311258969078
9.8500000000000	-9.3737782889117
9.8600000000000	-9.4180927374012
9.8700000000000	-9.4641033523811
9.8800000000000	-9.5118457683865
9.8900000000000	-9.5613572100720
9.9000000000000	-9.6126765617776
9.9100000000000	-9.6658444413351
9.9200000000000	-9.7209032783989
9.9300000000000	-9.7778973976077
9.9400000000000	-9.8368731069039
9.9500000000000	-9.8978787913645
9.9600000000000	-9.9609650129238
9.9700000000000	-10.026184616393
9.9800000000000	-10.093592842220
9.9900000000000	-10.163247446445
10.000000000000	-10.235208828378
10.010000000000	-10.309540166510
10.020000000000	-10.386307563252
10.030000000000	-10.465580199107
10.040000000000	-10.547430496922
10.050000000000	-10.631934296925
10.060000000000	-10.719171043258
10.070000000000	-10.809223982797
10.080000000000	-10.902180377031
10.090000000000	-10.998131727860
10.100000000000	-11.097174018146
10.110000000000	-11.199407967897
10.120000000000	-11.304939306933
10.130000000000	-11.413879064880
10.140000000000	-11.526343879287
10.150000000000	-11.642456322543
10.160000000000	-11.762345248178
10.170000000000	-11.886146156871
