#Parameters = {d=1; g=0.5; h=2.4; l=6; m=3; p=0.5; phi=0; s=1.3; t=0.035; theta=45; w=7}
#"Frequency / GHz"	"SZmax(2),Zmax(1) (theta=45) [Magnitude]"
#-----------------------------------------------------------
2.0000000000000	0.0034237560296537
2.0100000000000	0.0034828897353391
2.0200000000000	0.0035428368277529
2.0300000000000	0.0036036065434909
2.0400000000000	0.0036652082343996
2.0500000000000	0.0037276513692479
2.0600000000000	0.0037909455354208
2.0700000000000	0.0038551004406536
2.0800000000000	0.0039201259147815
2.0900000000000	0.0039860319115327
2.1000000000000	0.0040528285103312
2.1100000000000	0.0041205259181583
2.1200000000000	0.0041891344714219
2.1300000000000	0.0042586646378683
2.1400000000000	0.0043291270185246
2.1500000000000	0.0044005323496804
2.1600000000000	0.0044728915048767
2.1700000000000	0.0045462154969809
2.1800000000000	0.0046205154802412
2.1900000000000	0.0046958027524133
2.2000000000000	0.0047720887569041
2.2100000000000	0.0048493850849686
2.2200000000000	0.0049277034779324
2.2300000000000	0.0050070558294546
2.2400000000000	0.0050874541878333
2.2500000000000	0.0051689107583581
2.2600000000000	0.0052514379056844
2.2700000000000	0.0053350481562685
2.2800000000000	0.0054197542008329
2.2900000000000	0.0055055688968882
2.3000000000000	0.0055925052712871
2.3100000000000	0.0056805765228223
2.3200000000000	0.0057697960248815
2.3300000000000	0.0058601773281473
2.3400000000000	0.0059517341633375
2.3500000000000	0.0060444804439987
2.3600000000000	0.0061384302693518
2.3700000000000	0.0062335979271888
2.3800000000000	0.0063299978968104
2.3900000000000	0.0064276448520433
2.4000000000000	0.0065265536642815
2.4100000000000	0.0066267394055915
2.4200000000000	0.0067282173518970
2.4300000000000	0.0068310029861789
2.4400000000000	0.0069351120017835
2.4500000000000	0.0070405603057459
2.4600000000000	0.0071473640222016
2.4700000000000	0.0072555394958420
2.4800000000000	0.0073651032954762
2.4900000000000	0.0074760722175878
2.5000000000000	0.0075884632900164
2.5100000000000	0.0077022937756894
2.5200000000000	0.0078175811764241
2.5300000000000	0.0079343432367779
2.5400000000000	0.0080525979480256
2.5500000000000	0.0081723635521366
2.5600000000000	0.0082936585459084
2.5700000000000	0.0084165016850994
2.5800000000000	0.0085409119886978
2.5900000000000	0.0086669087432576
2.6000000000000	0.0087945115072838
2.6100000000000	0.0089237401157608
2.6200000000000	0.0090546146847017
2.6300000000000	0.0091871556158329
2.6400000000000	0.0093213836013690
2.6500000000000	0.0094573196288221
2.6600000000000	0.0095949849859810
2.6700000000000	0.0097344012659417
2.6800000000000	0.0098755903722395
2.6900000000000	0.010018574524087
2.7000000000000	0.010163376261713
2.7100000000000	0.010310018451816
2.7200000000000	0.010458524293102
2.7300000000000	0.010608917321945
2.7400000000000	0.010761221418171
2.7500000000000	0.010915460810927
2.7600000000000	0.011071660084696
2.7700000000000	0.011229844185406
2.7800000000000	0.011390038426693
2.7900000000000	0.011552268496233
2.8000000000000	0.011716560462282
2.8100000000000	0.011882940780265
2.8200000000000	0.012051436299556
2.8300000000000	0.012222074270368
2.8400000000000	0.012394882350783
2.8500000000000	0.012569888613941
2.8600000000000	0.012747121555362
2.8700000000000	0.012926610100403
2.8800000000000	0.013108383611914
2.8900000000000	0.013292471898002
2.9000000000000	0.013478905219984
2.9100000000000	0.013667714300483
2.9200000000000	0.013858930331720
2.9300000000000	0.014052584983954
2.9400000000000	0.014248710414104
2.9500000000000	0.014447339274560
2.9600000000000	0.014648504722152
2.9700000000000	0.014852240427364
2.9800000000000	0.015058580583666
2.9900000000000	0.015267559917102
3.0000000000000	0.015479213696062
3.0100000000000	0.015693577741246
3.0200000000000	0.015910688435874
3.0300000000000	0.016130582736081
3.0400000000000	0.016353298181551
3.0500000000000	0.016578872906385
3.0600000000000	0.016807345650183
3.0700000000000	0.017038755769384
3.0800000000000	0.017273143248850
3.0900000000000	0.017510548713691
3.1000000000000	0.017751013441358
3.1100000000000	0.017994579373988
3.1200000000000	0.018241289131039
3.1300000000000	0.018491186022189
3.1400000000000	0.018744314060519
3.1500000000000	0.019000717975990
3.1600000000000	0.019260443229229
3.1700000000000	0.019523536025602
3.1800000000000	0.019790043329618
3.1900000000000	0.020060012879651
3.2000000000000	0.020333493202983
3.2100000000000	0.020610533631202
3.2200000000000	0.020891184315932
3.2300000000000	0.021175496244933
3.2400000000000	0.021463521258554
3.2500000000000	0.021755312066569
3.2600000000000	0.022050922265400
3.2700000000000	0.022350406355724
3.2800000000000	0.022653819760494
3.2900000000000	0.022961218843373
3.3000000000000	0.023272660927596
3.3100000000000	0.023588204315263
3.3200000000000	0.023907908307086
3.3300000000000	0.024231833222603
3.3400000000000	0.024560040420852
3.3500000000000	0.024892592321537
3.3600000000000	0.025229552426695
