#Parameters = {d=1; g=0.5; h=2.4; l=6; m=3; p=0.5; phi=0; s=1.3; t=0.035; theta=60; w=7}
#"Frequency / GHz"	"SZmax(1),Zmax(1) (theta=60) [Magnitude]"
#-----------------------------------------------------------
2.0000000000000	0.99973332431491
2.0100000000000	0.99973034004618
2.0200000000000	0.99972728213965
2.0300000000000	0.99972415045887
2.0400000000000	0.99972094485067
2.0500000000000	0.99971766514501
2.0600000000000	0.99971431115476
2.0700000000000	0.99971088267558
2.0800000000000	0.99970737948569
2.0900000000000	0.99970380134569
2.1000000000000	0.99970014799842
2.1100000000000	0.99969641916870
2.1200000000000	0.99969261456315
2.1300000000000	0.99968873387000
2.1400000000000	0.99968477675885
2.1500000000000	0.99968074288049
2.1600000000000	0.99967663186663
2.1700000000000	0.99967244332972
2.1800000000000	0.99966817686267
2.1900000000000	0.99966383203864
2.2000000000000	0.99965940841078
2.2100000000000	0.99965490551198
2.2200000000000	0.99965032285459
2.2300000000000	0.99964565993020
2.2400000000000	0.99964091620932
2.2500000000000	0.99963609114112
2.2600000000000	0.99963118415313
2.2700000000000	0.99962619465096
2.2800000000000	0.99962112201798
2.2900000000000	0.99961596561503
2.3000000000000	0.99961072478008
2.3100000000000	0.99960539882790
2.3200000000000	0.99959998704977
2.3300000000000	0.99959448871304
2.3400000000000	0.99958890306090
2.3500000000000	0.99958322931191
2.3600000000000	0.99957746665968
2.3700000000000	0.99957161427250
2.3800000000000	0.99956567129291
2.3900000000000	0.99955963683732
2.4000000000000	0.99955350999560
2.4100000000000	0.99954728983064
2.4200000000000	0.99954097537794
2.4300000000000	0.99953456564516
2.4400000000000	0.99952805961166
2.4500000000000	0.99952145622800
2.4600000000000	0.99951475441553
2.4700000000000	0.99950795306583
2.4800000000000	0.99950105104025
2.4900000000000	0.99949404716936
2.5000000000000	0.99948694025245
2.5100000000000	0.99947972905695
2.5200000000000	0.99947241231789
2.5300000000000	0.99946498873734
2.5400000000000	0.99945745698377
2.5500000000000	0.99944981569150
2.5600000000000	0.99944206346006
2.5700000000000	0.99943419885355
2.5800000000000	0.99942622039997
2.5900000000000	0.99941812659058
2.6000000000000	0.99940991587920
2.6100000000000	0.99940158668150
2.6200000000000	0.99939313737427
2.6300000000000	0.99938456629469
2.6400000000000	0.99937587173955
2.6500000000000	0.99936705196450
2.6600000000000	0.99935810518318
2.6700000000000	0.99934902956649
2.6800000000000	0.99933982324163
2.6900000000000	0.99933048429133
2.7000000000000	0.99932101075288
2.7100000000000	0.99931140061729
2.7200000000000	0.99930165182826
2.7300000000000	0.99929176228128
2.7400000000000	0.99928172982262
2.7500000000000	0.99927155224829
2.7600000000000	0.99926122730303
2.7700000000000	0.99925075267918
2.7800000000000	0.99924012601566
2.7900000000000	0.99922934489673
2.8000000000000	0.99921840685094
2.8100000000000	0.99920730934981
2.8200000000000	0.99919604980674
2.8300000000000	0.99918462557561
2.8400000000000	0.99917303394959
2.8500000000000	0.99916127215976
2.8600000000000	0.99914933737372
2.8700000000000	0.99913722669427
2.8800000000000	0.99912493715784
2.8900000000000	0.99911246573314
2.9000000000000	0.99909980931951
2.9100000000000	0.99908696474545
2.9200000000000	0.99907392876696
2.9300000000000	0.99906069806590
2.9400000000000	0.99904726924826
2.9500000000000	0.99903363884247
2.9600000000000	0.99901980329753
2.9700000000000	0.99900575898121
2.9800000000000	0.99899150217815
2.9900000000000	0.99897702908788
3.0000000000000	0.99896233582281
3.0100000000000	0.99894741840620
3.0200000000000	0.99893227277000
3.0300000000000	0.99891689475267
3.0400000000000	0.99890128009695
3.0500000000000	0.99888542444753
3.0600000000000	0.99886932334870
3.0700000000000	0.99885297224184
3.0800000000000	0.99883636646300
3.0900000000000	0.99881950124020
3.1000000000000	0.99880237169088
3.1100000000000	0.99878497281906
3.1200000000000	0.99876729951259
3.1300000000000	0.99874934654019
3.1400000000000	0.99873110854851
3.1500000000000	0.99871258005903
3.1600000000000	0.99869375546488
3.1700000000000	0.99867462902763
3.1800000000000	0.99865519487388
3.1900000000000	0.99863544699183
3.2000000000000	0.99861537922772
3.2100000000000	0.99859498528216
3.2200000000000	0.99857425870639
3.2300000000000	0.99855319289832
3.2400000000000	0.99853178109861
3.2500000000000	0.99851001638651
3.2600000000000	0.99848789167558
3.2700000000000	0.99846539970937
3.2800000000000	0.99844253305689
3.2900000000000	0.99841928410795
3.3000000000000	0.99839564506837
3.3100000000000	0.99837160795506
3.3200000000000	0.99834716459094
3.3300000000000	0.99832230659966
3.3400000000000	0.99829702540024
3.3500000000000	0.99827131220145
3.3600000000000	0.99824515799610
3.3700000000000	0.99821855355508
3.3800000000000	0.99819148942128
3.3900000000000	0.99816395590328
3.4000000000000	0.99813594306882
3.4100000000000	0.99810744073811
3.4200000000000	0.99807843847694
3.4300000000000	0.99804892558949
3.4400000000000	0.99801889111099
3.4500000000000	0.99798832380010
3.4600000000000	0.99795721213110
3.4700000000000	0.99792554428574
3.4800000000000	0.99789330814493
3.4900000000000	0.99786049128005
3.5000000000000	0.99782708094411
3.5100000000000	0.99779306406248
3.5200000000000	0.99775842722343
3.5300000000000	0.99772315666829
3.5400000000000	0.99768723828133
3.5500000000000	0.99765065757929
3.5600000000000	0.99761339970053
3.5700000000000	0.99757544939389
3.5800000000000	0.99753679100711
3.5900000000000	0.99749740847491
3.6000000000000	0.99745728530664
3.6100000000000	0.99741640457351
3.6200000000000	0.99737474889545
3.6300000000000	0.99733230042743
3.6400000000000	0.99728904084538
3.6500000000000	0.99724495133163
3.6600000000000	0.99720001255979
3.6700000000000	0.99715420467919
3.6800000000000	0.99710750729875
3.6900000000000	0.99705989947023
3.7000000000000	0.99701135967103
3.7100000000000	0.99696186578627
3.7200000000000	0.99691139509030
3.7300000000000	0.99685992422755
3.7400000000000	0.99680742919268
3.7500000000000	0.99675388531012
3.7600000000000	0.99669926721273
3.7700000000000	0.99664354881984
3.7800000000000	0.99658670331445
3.7900000000000	0.99652870311958
3.8000000000000	0.99646951987384
3.8100000000000	0.99640912440603
3.8200000000000	0.99634748670893
3.8300000000000	0.99628457591201
3.8400000000000	0.99622036025325
3.8500000000000	0.99615480704985
3.8600000000000	0.99608788266792
3.8700000000000	0.99601955249099
3.8800000000000	0.99594978088743
3.8900000000000	0.99587853117656
3.9000000000000	0.99580576559359
3.9100000000000	0.99573144525318
3.9200000000000	0.99565553011164
3.9300000000000	0.99557797892772
3.9400000000000	0.99549874922191
3.9500000000000	0.99541779723417
3.9600000000000	0.99533507788004
3.9700000000000	0.99525054470512
3.9800000000000	0.99516414983772
3.9900000000000	0.99507584393973
4.0000000000000	0.99498557615558
4.0100000000000	0.99489329405917
4.0200000000000	0.99479894359876
4.0300000000000	0.99470246903972
4.0400000000000	0.99460381290494
4.0500000000000	0.99450291591296
4.0600000000000	0.99439971691358
4.0700000000000	0.99429415282099
4.0800000000000	0.99418615854408
4.0900000000000	0.99407566691410
4.1000000000000	0.99396260860928
4.1100000000000	0.99384691207646
